year;nationality;gender;permits_granted;resident_count;source_id;source
2018;Bangladesh;Feminino;401;1114;F001 / F002;SEF + AIMA — combinado
2018;Bangladesh;Masculino;1553;4211;F001 / F002;SEF + AIMA — combinado
2018;Barbados;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2018;Barbados;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Belize;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Belize;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2018;Benin;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Benin;Masculino;3;12;F001 / F002;SEF + AIMA — combinado
2018;Bielorrússia;Feminino;27;378;F001 / F002;SEF + AIMA — combinado
2018;Bielorrússia;Masculino;14;179;F001 / F002;SEF + AIMA — combinado
2018;Bolívia;Feminino;8;86;F001 / F002;SEF + AIMA — combinado
2018;Bolívia;Masculino;9;39;F001 / F002;SEF + AIMA — combinado
2018;Botswana;Feminino;2;4;F001 / F002;SEF + AIMA — combinado
2018;Botswana;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2018;Brasil;Feminino;14777;62575;F001 / F002;SEF + AIMA — combinado
2018;Brasil;Masculino;13433;42848;F001 / F002;SEF + AIMA — combinado
2018;Brunei;Feminino;1;1;F001 / F002;SEF + AIMA — combinado
2018;Brunei;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Bulgária;Feminino;323;3540;F001 / F002;SEF + AIMA — combinado
2018;Bulgária;Masculino;217;3391;F001 / F002;SEF + AIMA — combinado
2018;Burkina Faso;Feminino;3;7;F001 / F002;SEF + AIMA — combinado
2018;Burkina Faso;Masculino;3;17;F001 / F002;SEF + AIMA — combinado
2018;Burundi;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Burundi;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Butão;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Butão;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2018;Bélgica;Feminino;381;1868;F001 / F002;SEF + AIMA — combinado
2018;Bélgica;Masculino;487;2279;F001 / F002;SEF + AIMA — combinado
2018;Bósnia e Herzegovina;Feminino;7;42;F001 / F002;SEF + AIMA — combinado
2018;Bósnia e Herzegovina;Masculino;3;16;F001 / F002;SEF + AIMA — combinado
2018;Cabo Verde;Feminino;1347;18549;F001 / F002;SEF + AIMA — combinado
2018;Cabo Verde;Masculino;1218;16114;F001 / F002;SEF + AIMA — combinado
2018;Camarões;Feminino;26;75;F001 / F002;SEF + AIMA — combinado
2018;Camarões;Masculino;21;97;F001 / F002;SEF + AIMA — combinado
2018;Camboja;Feminino;5;13;F001 / F002;SEF + AIMA — combinado
2018;Camboja;Masculino;3;4;F001 / F002;SEF + AIMA — combinado
2018;Canadá;Feminino;69;425;F001 / F002;SEF + AIMA — combinado
2018;Canadá;Masculino;76;457;F001 / F002;SEF + AIMA — combinado
2018;Cazaquistão;Feminino;16;291;F001 / F002;SEF + AIMA — combinado
2018;Cazaquistão;Masculino;13;204;F001 / F002;SEF + AIMA — combinado
2018;Chade;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Chade;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Chile;Feminino;23;120;F001 / F002;SEF + AIMA — combinado
2018;Chile;Masculino;23;116;F001 / F002;SEF + AIMA — combinado
2018;China;Feminino;1194;12735;F001 / F002;SEF + AIMA — combinado
2018;China;Masculino;1141;12622;F001 / F002;SEF + AIMA — combinado
2018;Chipre;Feminino;10;31;F001 / F002;SEF + AIMA — combinado
2018;Chipre;Masculino;10;28;F001 / F002;SEF + AIMA — combinado
2018;Colômbia;Feminino;109;609;F001 / F002;SEF + AIMA — combinado
2018;Colômbia;Masculino;79;364;F001 / F002;SEF + AIMA — combinado
2018;Congo;Feminino;8;45;F001 / F002;SEF + AIMA — combinado
2018;Congo;Masculino;5;35;F001 / F002;SEF + AIMA — combinado
2018;Coreia do Sul;Feminino;29;102;F001 / F002;SEF + AIMA — combinado
2018;Coreia do Sul;Masculino;17;70;F001 / F002;SEF + AIMA — combinado
2018;Costa Rica;Feminino;8;51;F001 / F002;SEF + AIMA — combinado
2018;Costa Rica;Masculino;9;35;F001 / F002;SEF + AIMA — combinado
2018;Costa do Marfim;Feminino;12;52;F001 / F002;SEF + AIMA — combinado
2018;Costa do Marfim;Masculino;14;96;F001 / F002;SEF + AIMA — combinado
2018;Croácia;Feminino;49;172;F001 / F002;SEF + AIMA — combinado
2018;Croácia;Masculino;53;178;F001 / F002;SEF + AIMA — combinado
2018;Cuba;Feminino;59;540;F001 / F002;SEF + AIMA — combinado
2018;Cuba;Masculino;55;435;F001 / F002;SEF + AIMA — combinado
2018;Desconhecido;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2018;Desconhecido;Masculino;0;6;F001 / F002;SEF + AIMA — combinado
2018;Dinamarca;Feminino;79;395;F001 / F002;SEF + AIMA — combinado
2018;Dinamarca;Masculino;104;584;F001 / F002;SEF + AIMA — combinado
2018;Djibuti;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Djibuti;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2018;Dominica;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Dominica;Masculino;1;4;F001 / F002;SEF + AIMA — combinado
2018;Egipto;Feminino;41;138;F001 / F002;SEF + AIMA — combinado
2018;Egipto;Masculino;44;217;F001 / F002;SEF + AIMA — combinado
2018;El Salvador;Feminino;2;21;F001 / F002;SEF + AIMA — combinado
2018;El Salvador;Masculino;2;25;F001 / F002;SEF + AIMA — combinado
2018;Emiratos Árabes Unidos;Feminino;1;7;F001 / F002;SEF + AIMA — combinado
2018;Emiratos Árabes Unidos;Masculino;3;12;F001 / F002;SEF + AIMA — combinado
2018;Equador;Feminino;33;179;F001 / F002;SEF + AIMA — combinado
2018;Equador;Masculino;59;151;F001 / F002;SEF + AIMA — combinado
2018;Eritreia;Feminino;4;41;F001 / F002;SEF + AIMA — combinado
2018;Eritreia;Masculino;40;165;F001 / F002;SEF + AIMA — combinado
2018;Eslováquia;Feminino;51;202;F001 / F002;SEF + AIMA — combinado
2018;Eslováquia;Masculino;25;85;F001 / F002;SEF + AIMA — combinado
2018;Eslovénia;Feminino;34;90;F001 / F002;SEF + AIMA — combinado
2018;Eslovénia;Masculino;11;61;F001 / F002;SEF + AIMA — combinado
2018;Espanha;Feminino;1414;6895;F001 / F002;SEF + AIMA — combinado
2018;Espanha;Masculino;1485;7171;F001 / F002;SEF + AIMA — combinado
2018;Essuatíni;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Essuatíni;Masculino;1;1;F001 / F002;SEF + AIMA — combinado
2018;Estados Unidos da América;Feminino;362;1620;F001 / F002;SEF + AIMA — combinado
2018;Estados Unidos da América;Masculino;352;1634;F001 / F002;SEF + AIMA — combinado
2018;Estónia;Feminino;31;167;F001 / F002;SEF + AIMA — combinado
2018;Estónia;Masculino;20;61;F001 / F002;SEF + AIMA — combinado
2018;Etiópia;Feminino;7;28;F001 / F002;SEF + AIMA — combinado
2018;Etiópia;Masculino;6;22;F001 / F002;SEF + AIMA — combinado
2018;Filipinas;Feminino;85;621;F001 / F002;SEF + AIMA — combinado
2018;Filipinas;Masculino;29;231;F001 / F002;SEF + AIMA — combinado
2018;Finlândia;Feminino;81;607;F001 / F002;SEF + AIMA — combinado
2018;Finlândia;Masculino;79;656;F001 / F002;SEF + AIMA — combinado
2018;França;Feminino;2411;9175;F001 / F002;SEF + AIMA — combinado
2018;França;Masculino;2895;10596;F001 / F002;SEF + AIMA — combinado
2018;Gabão;Feminino;2;13;F001 / F002;SEF + AIMA — combinado
2018;Gabão;Masculino;2;11;F001 / F002;SEF + AIMA — combinado
2018;Gana;Feminino;2;42;F001 / F002;SEF + AIMA — combinado
2018;Gana;Masculino;20;100;F001 / F002;SEF + AIMA — combinado
2018;Geórgia;Feminino;24;227;F001 / F002;SEF + AIMA — combinado
2018;Geórgia;Masculino;22;226;F001 / F002;SEF + AIMA — combinado
2018;Granada;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Granada;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Grécia;Feminino;76;267;F001 / F002;SEF + AIMA — combinado
2018;Grécia;Masculino;61;249;F001 / F002;SEF + AIMA — combinado
2018;Guatemala;Feminino;6;32;F001 / F002;SEF + AIMA — combinado
2018;Guatemala;Masculino;6;18;F001 / F002;SEF + AIMA — combinado
2018;Guiana;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Guiana;Masculino;1;5;F001 / F002;SEF + AIMA — combinado
2018;Guiné;Feminino;96;432;F001 / F002;SEF + AIMA — combinado
2018;Guiné;Masculino;119;913;F001 / F002;SEF + AIMA — combinado
2018;Guiné Equatorial;Feminino;5;33;F001 / F002;SEF + AIMA — combinado
2018;Guiné Equatorial;Masculino;2;25;F001 / F002;SEF + AIMA — combinado
2018;Guiné-Bissau;Feminino;896;7664;F001 / F002;SEF + AIMA — combinado
2018;Guiné-Bissau;Masculino;1011;8522;F001 / F002;SEF + AIMA — combinado
2018;Gâmbia;Feminino;4;40;F001 / F002;SEF + AIMA — combinado
2018;Gâmbia;Masculino;13;116;F001 / F002;SEF + AIMA — combinado
2018;Haiti;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Haiti;Masculino;1;4;F001 / F002;SEF + AIMA — combinado
2018;Honduras;Feminino;8;30;F001 / F002;SEF + AIMA — combinado
2018;Honduras;Masculino;6;11;F001 / F002;SEF + AIMA — combinado
2018;Hong Kong;Feminino;2;9;F001 / F002;SEF + AIMA — combinado
2018;Hong Kong;Masculino;6;11;F001 / F002;SEF + AIMA — combinado
2018;Hungria;Feminino;118;482;F001 / F002;SEF + AIMA — combinado
2018;Hungria;Masculino;81;266;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Cook;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Cook;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Fiji;Feminino;1;2;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Fiji;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Marshall;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Marshall;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Maurícias;Feminino;4;14;F001 / F002;SEF + AIMA — combinado
2018;Ilhas Maurícias;Masculino;4;19;F001 / F002;SEF + AIMA — combinado
2018;Indonésia;Feminino;20;92;F001 / F002;SEF + AIMA — combinado
2018;Indonésia;Masculino;89;188;F001 / F002;SEF + AIMA — combinado
2018;Iraque;Feminino;19;147;F001 / F002;SEF + AIMA — combinado
2018;Iraque;Masculino;28;205;F001 / F002;SEF + AIMA — combinado
2018;Irlanda;Feminino;189;751;F001 / F002;SEF + AIMA — combinado
2018;Irlanda;Masculino;290;1001;F001 / F002;SEF + AIMA — combinado
2018;Irão;Feminino;83;385;F001 / F002;SEF + AIMA — combinado
2018;Irão;Masculino;101;453;F001 / F002;SEF + AIMA — combinado
2018;Islândia;Feminino;10;43;F001 / F002;SEF + AIMA — combinado
2018;Islândia;Masculino;13;45;F001 / F002;SEF + AIMA — combinado
2018;Israel;Feminino;17;91;F001 / F002;SEF + AIMA — combinado
2018;Israel;Masculino;31;107;F001 / F002;SEF + AIMA — combinado
2018;Itália;Feminino;2973;7740;F001 / F002;SEF + AIMA — combinado
2018;Itália;Masculino;4016;11122;F001 / F002;SEF + AIMA — combinado
2018;Iémen;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Iémen;Masculino;2;12;F001 / F002;SEF + AIMA — combinado
2018;Jamaica;Feminino;0;5;F001 / F002;SEF + AIMA — combinado
2018;Jamaica;Masculino;1;8;F001 / F002;SEF + AIMA — combinado
2018;Japão;Feminino;32;277;F001 / F002;SEF + AIMA — combinado
2018;Japão;Masculino;24;183;F001 / F002;SEF + AIMA — combinado
2018;Jordânia;Feminino;33;137;F001 / F002;SEF + AIMA — combinado
2018;Jordânia;Masculino;46;184;F001 / F002;SEF + AIMA — combinado
2018;Kosovo;Feminino;4;21;F001 / F002;SEF + AIMA — combinado
2018;Kosovo;Masculino;3;18;F001 / F002;SEF + AIMA — combinado
2018;Kuwait;Feminino;1;6;F001 / F002;SEF + AIMA — combinado
2018;Kuwait;Masculino;1;15;F001 / F002;SEF + AIMA — combinado
2018;Laos;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Laos;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Lesoto;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Lesoto;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Letónia;Feminino;41;308;F001 / F002;SEF + AIMA — combinado
2018;Letónia;Masculino;20;135;F001 / F002;SEF + AIMA — combinado
2018;Libéria;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Libéria;Masculino;1;12;F001 / F002;SEF + AIMA — combinado
2018;Liechtenstein;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Liechtenstein;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Lituânia;Feminino;96;516;F001 / F002;SEF + AIMA — combinado
2018;Lituânia;Masculino;46;232;F001 / F002;SEF + AIMA — combinado
2018;Luxemburgo;Feminino;33;112;F001 / F002;SEF + AIMA — combinado
2018;Luxemburgo;Masculino;31;125;F001 / F002;SEF + AIMA — combinado
2018;Líbano;Feminino;54;189;F001 / F002;SEF + AIMA — combinado
2018;Líbano;Masculino;60;251;F001 / F002;SEF + AIMA — combinado
2018;Líbia;Feminino;4;51;F001 / F002;SEF + AIMA — combinado
2018;Líbia;Masculino;9;64;F001 / F002;SEF + AIMA — combinado
2018;Macau;Feminino;2;2;F001 / F002;SEF + AIMA — combinado
2018;Macau;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Macedónia do Norte;Feminino;7;32;F001 / F002;SEF + AIMA — combinado
2018;Macedónia do Norte;Masculino;4;23;F001 / F002;SEF + AIMA — combinado
2018;Madagáscar;Feminino;1;9;F001 / F002;SEF + AIMA — combinado
2018;Madagáscar;Masculino;1;1;F001 / F002;SEF + AIMA — combinado
2018;Maldivas;Feminino;0;6;F001 / F002;SEF + AIMA — combinado
2018;Maldivas;Masculino;3;3;F001 / F002;SEF + AIMA — combinado
2018;Mali;Feminino;1;10;F001 / F002;SEF + AIMA — combinado
2018;Mali;Masculino;3;42;F001 / F002;SEF + AIMA — combinado
2018;Malta;Feminino;2;21;F001 / F002;SEF + AIMA — combinado
2018;Malta;Masculino;5;26;F001 / F002;SEF + AIMA — combinado
2018;Malásia;Feminino;13;43;F001 / F002;SEF + AIMA — combinado
2018;Malásia;Masculino;5;24;F001 / F002;SEF + AIMA — combinado
2018;Maláui;Feminino;0;13;F001 / F002;SEF + AIMA — combinado
2018;Maláui;Masculino;2;6;F001 / F002;SEF + AIMA — combinado
2018;Marrocos;Feminino;96;782;F001 / F002;SEF + AIMA — combinado
2018;Marrocos;Masculino;105;757;F001 / F002;SEF + AIMA — combinado
2018;Mauritânia;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Mauritânia;Masculino;3;23;F001 / F002;SEF + AIMA — combinado
2018;Mianmar;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Mianmar;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2018;Moldávia;Feminino;208;2697;F001 / F002;SEF + AIMA — combinado
2018;Moldávia;Masculino;158;2137;F001 / F002;SEF + AIMA — combinado
2018;Mongólia;Feminino;0;20;F001 / F002;SEF + AIMA — combinado
2018;Mongólia;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2018;Montenegro;Feminino;0;6;F001 / F002;SEF + AIMA — combinado
2018;Montenegro;Masculino;2;5;F001 / F002;SEF + AIMA — combinado
2018;Moçambique;Feminino;274;1743;F001 / F002;SEF + AIMA — combinado
2018;Moçambique;Masculino;193;1262;F001 / F002;SEF + AIMA — combinado
2018;México;Feminino;60;312;F001 / F002;SEF + AIMA — combinado
2018;México;Masculino;34;208;F001 / F002;SEF + AIMA — combinado
2018;Namíbia;Feminino;4;15;F001 / F002;SEF + AIMA — combinado
2018;Namíbia;Masculino;3;5;F001 / F002;SEF + AIMA — combinado
2018;Nepal;Feminino;1468;4176;F001 / F002;SEF + AIMA — combinado
2018;Nepal;Masculino;2743;7313;F001 / F002;SEF + AIMA — combinado
2018;Nicarágua;Feminino;6;17;F001 / F002;SEF + AIMA — combinado
2018;Nicarágua;Masculino;4;6;F001 / F002;SEF + AIMA — combinado
2018;Nigéria;Feminino;44;212;F001 / F002;SEF + AIMA — combinado
2018;Nigéria;Masculino;52;331;F001 / F002;SEF + AIMA — combinado
2018;Noruega;Feminino;62;355;F001 / F002;SEF + AIMA — combinado
2018;Noruega;Masculino;93;429;F001 / F002;SEF + AIMA — combinado
2018;Nova Zelândia;Feminino;10;36;F001 / F002;SEF + AIMA — combinado
2018;Nova Zelândia;Masculino;6;37;F001 / F002;SEF + AIMA — combinado
2018;Níger;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Níger;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Omã;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2018;Omã;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2018;Palestina;Feminino;8;34;F001 / F002;SEF + AIMA — combinado
2018;Palestina;Masculino;6;36;F001 / F002;SEF + AIMA — combinado
2018;Panamá;Feminino;12;51;F001 / F002;SEF + AIMA — combinado
2018;Panamá;Masculino;7;24;F001 / F002;SEF + AIMA — combinado
2018;Paquistão;Feminino;408;1396;F001 / F002;SEF + AIMA — combinado
2018;Paquistão;Masculino;861;2977;F001 / F002;SEF + AIMA — combinado
2018;Paraguai;Feminino;0;84;F001 / F002;SEF + AIMA — combinado
2018;Paraguai;Masculino;10;18;F001 / F002;SEF + AIMA — combinado
2018;Países Baixos;Feminino;677;4159;F001 / F002;SEF + AIMA — combinado
2018;Países Baixos;Masculino;800;4825;F001 / F002;SEF + AIMA — combinado
2018;Peru;Feminino;34;184;F001 / F002;SEF + AIMA — combinado
2018;Peru;Masculino;28;101;F001 / F002;SEF + AIMA — combinado
2018;Polónia;Feminino;392;1579;F001 / F002;SEF + AIMA — combinado
2018;Polónia;Masculino;234;741;F001 / F002;SEF + AIMA — combinado
2018;Qatar;Feminino;1;1;F001 / F002;SEF + AIMA — combinado
2018;Qatar;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Quirguistão;Feminino;3;16;F001 / F002;SEF + AIMA — combinado
2018;Quirguistão;Masculino;3;10;F001 / F002;SEF + AIMA — combinado
2018;Quénia;Feminino;4;57;F001 / F002;SEF + AIMA — combinado
2018;Quénia;Masculino;8;40;F001 / F002;SEF + AIMA — combinado
2018;Reino Unido;Feminino;2235;12246;F001 / F002;SEF + AIMA — combinado
2018;Reino Unido;Masculino;2844;14209;F001 / F002;SEF + AIMA — combinado
2018;República Centro-Africana;Feminino;2;5;F001 / F002;SEF + AIMA — combinado
2018;República Centro-Africana;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2018;República Checa;Feminino;89;303;F001 / F002;SEF + AIMA — combinado
2018;República Checa;Masculino;54;160;F001 / F002;SEF + AIMA — combinado
2018;República Democrática do Congo;Feminino;10;113;F001 / F002;SEF + AIMA — combinado
2018;República Democrática do Congo;Masculino;17;127;F001 / F002;SEF + AIMA — combinado
2018;República Dominicana;Feminino;11;88;F001 / F002;SEF + AIMA — combinado
2018;República Dominicana;Masculino;10;59;F001 / F002;SEF + AIMA — combinado
2018;Roménia;Feminino;751;14033;F001 / F002;SEF + AIMA — combinado
2018;Roménia;Masculino;1367;16875;F001 / F002;SEF + AIMA — combinado
2018;Ruanda;Feminino;1;19;F001 / F002;SEF + AIMA — combinado
2018;Ruanda;Masculino;1;9;F001 / F002;SEF + AIMA — combinado
2018;Rússia;Feminino;302;2839;F001 / F002;SEF + AIMA — combinado
2018;Rússia;Masculino;193;1526;F001 / F002;SEF + AIMA — combinado
2018;Samoa;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Samoa;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Santa Lúcia;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;Santa Lúcia;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Senegal;Feminino;40;431;F001 / F002;SEF + AIMA — combinado
2018;Senegal;Masculino;78;817;F001 / F002;SEF + AIMA — combinado
2018;Serra Leoa;Feminino;5;31;F001 / F002;SEF + AIMA — combinado
2018;Serra Leoa;Masculino;10;45;F001 / F002;SEF + AIMA — combinado
2018;Seychelles;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2018;Seychelles;Masculino;0;7;F001 / F002;SEF + AIMA — combinado
2018;Singapura;Feminino;7;28;F001 / F002;SEF + AIMA — combinado
2018;Singapura;Masculino;3;12;F001 / F002;SEF + AIMA — combinado
2018;Somália;Feminino;9;22;F001 / F002;SEF + AIMA — combinado
2018;Somália;Masculino;23;42;F001 / F002;SEF + AIMA — combinado
2018;Sri Lanka;Feminino;3;30;F001 / F002;SEF + AIMA — combinado
2018;Sri Lanka;Masculino;10;53;F001 / F002;SEF + AIMA — combinado
2018;Sudão;Feminino;4;18;F001 / F002;SEF + AIMA — combinado
2018;Sudão;Masculino;17;42;F001 / F002;SEF + AIMA — combinado
2018;Suécia;Feminino;461;1903;F001 / F002;SEF + AIMA — combinado
2018;Suécia;Masculino;463;2371;F001 / F002;SEF + AIMA — combinado
2018;Suíça;Feminino;255;1023;F001 / F002;SEF + AIMA — combinado
2018;Suíça;Masculino;266;1167;F001 / F002;SEF + AIMA — combinado
2018;São Cristóvão e Nevis;Feminino;1;18;F001 / F002;SEF + AIMA — combinado
2018;São Cristóvão e Nevis;Masculino;4;23;F001 / F002;SEF + AIMA — combinado
2018;São Tomé e Príncipe;Feminino;629;5057;F001 / F002;SEF + AIMA — combinado
2018;São Tomé e Príncipe;Masculino;534;4096;F001 / F002;SEF + AIMA — combinado
2018;São Vicente e Granadinas;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2018;São Vicente e Granadinas;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2018;Sérvia;Feminino;24;120;F001 / F002;SEF + AIMA — combinado
2018;Sérvia;Masculino;10;81;F001 / F002;SEF + AIMA — combinado
2018;Síria;Feminino;56;370;F001 / F002;SEF + AIMA — combinado
2018;Síria;Masculino;65;478;F001 / F002;SEF + AIMA — combinado
2018;Tailândia;Feminino;121;546;F001 / F002;SEF + AIMA — combinado
2018;Tailândia;Masculino;161;1047;F001 / F002;SEF + AIMA — combinado
